SMILES,FingerPrint_0,FingerPrint_1
CC(=O)Oc1ccccc1Cl,-15.779648,-42.6792
Cn1cnc([N+](=O)[O-])c1N,-75.67434,9.46077
CCCCCCCC(CCCCC)c1ccccc1,58.351746,65.7115
CCCCCCCCC(CCCC)c1ccccc1,58.38167,65.63961
CCCCCCCCCC(CCC)c1ccccc1,58.633667,65.905815
CCCCCCCCCCC(CC)c1ccccc1,57.704174,66.03493
CCCCCCCCCCCC(C)c1ccccc1,57.593708,64.24799
CCCCCCCCC(CCCCC)c1ccccc1,58.351875,65.71181
CCCCCCCCCC(CCCC)c1ccccc1,58.38167,65.63961
CCCCCCCCCCC(CCC)c1ccccc1,58.633717,65.905754
CCCCCCCCCCCC(CC)c1ccccc1,57.704517,66.03491
CCCCCCCCCCCCC(C)c1ccccc1,57.59757,64.24291
CCCCCCCC(CCC)c1ccccc1,58.63371,65.90578
CCCCCCCCC(CC)c1ccccc1,57.70454,66.033485
CCCCCCCCCC(C)c1ccccc1,57.5934,64.24594
CCCCCC(CCCC)c1ccccc1,58.418785,65.58452
CCCCCCC(CCC)c1ccccc1,58.63373,65.9055
CCCCCCCCC(C)c1ccccc1,57.593346,64.24583
CCCCCC(CCCCC)c1ccccc1,58.384975,65.66332
CCCCCCC(CCCC)c1ccccc1,58.381702,65.63949
NC(=S)c1ncccn1,-5.4716454,-9.741216
O=C(Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O)c1ccccc1,-75.578804,57.43422
Nc1nc(N)c2ncn(C3CC(O)C(CO)O3)c2n1,-69.98485,59.37376
O=C(Nc1ncnc2c1ncn2C1CC(O)C(CO)O1)c1ccccc1,-71.09818,58.260056
O=[N+]([O-])c1cnc(-c2ccc(F)cc2)n1CCO,-82.74341,4.0039935
CCCCN(CC)N=O,-15.353025,55.600315
NC(=O)c1ccc[nH]1,-31.022808,7.341832
Cc1c([N+](=O)[O-])cc(C(N)=O)cc1[N+](=O)[O-],-63.88534,-33.724144
CN(C(N)=O)c1ccccc1,0.42655513,-7.883894
O=c1cc[nH]cn1,12.79833,33.231525
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O,9.831847,102.42162
NS(=O)(=O)Cc1ccccc1,-7.9930086,-0.95758045
COC1C(OC(C)=O)CC(=O)OC(C)CC2OC2C=CC(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,-26.10441,77.45605
CCCCCOC(=O)c1cc(O)c(O)c(O)c1,-43.051476,13.316064
Nc1nc2ccccc2o1,44.029633,5.8941107
Nc1ncco1,6.566524,30.744513
CCN(CC)N=Nc1nc[nH]c1C(N)=O,-31.34064,23.715254
Brc1cncnc1,6.9395685,20.542532
Brc1ncccn1,16.50147,20.036045
CNc1ccccn1,16.270586,17.587193
CC(C)COC(=O)c1cc(=O)[nH]c(=O)[nH]1,-44.47261,18.770958
CCc1cc(C(=O)NN)ccn1,-6.4930754,-31.533203
COc1ccc(C(=O)CCCC(=O)O)cc1,-14.103853,-10.583661
CC(C)(C)NCCO,-11.092506,48.048294
CCCCCCCC(CC)c1ccccc1,57.703888,66.03481
NC(=S)c1cccnc1,-18.107855,-16.025513
[O-][n+]1ccc(NO)c2ccccc21,43.26344,-8.556211
[O-][n+]1ccc(Cl)c2ccccc21,42.971752,-9.063903
O=C(Nc1ccccc1)c1cc(Cl)ccc1O,1.4732076,-48.117203
CN(C)CCC(c1ccccc1)c1ccccc1,7.592046,5.4420547
CCCCc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,-29.025269,-56.227055
C=C(C)C(=O)OC(C)C,-30.709919,30.908838
CSc1nc(N=[N+]=N)nc(NC(C)C)n1,-9.510948,74.5337
O=C(CN1CCCCC1)Nc1ccccc1,-10.795427,-85.53988
CC1(O)CC23CC(O)C4(O)C(CC(O)C4(C)C)C(C)(O)C2CCC1C3O,1.0657203,58.134834
O=C(O)c1cccc(Cl)n1,46.06298,-11.379964
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,23.548697,27.61035
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,78.794205,21.789343
CC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,72.52967,-41.415855
Clc1ccccc1NC1=NCCN1,78.87773,-25.120054
CCc1cccc(CC)c1NC1=NCCN1,79.82291,-24.714386
OCC1OC(Oc2ccc(Cl)cc2)C(O)C(O)C1O,-51.48577,71.54248
CC1(C)SC2C(NC(=O)C(O)c3ccccc3)C(=O)N2C1C(=O)O,78.74862,21.879416
CC(N)Cc1ccc2c(c1)OCO2,-24.382645,0.8041884
CCC1(CC)OC(=O)c2ccccc21,41.842937,12.049254
Clc1cncc(Cl)n1,7.3620872,25.035582
COc1cncc(OC)n1,8.326191,23.05285
c1ccc2nc(N3CCNCC3)ccc2c1,47.41753,-0.23171075
CC(C)(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,79.36364,21.476294
OCc1cccc2ccccc12,32.83485,-6.335582
c1ccc(Oc2ccccn2)cc1,14.776151,18.774242
CCOC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1NCc1ccco1,-30.912197,11.13668
Cc1ccc(NC2=NCCN2)c(C)c1,78.355804,-25.94597
O=P(O)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,27.560795,-22.28043
O=C(OC1C2C=CC1C=C2)c1ccccc1,-16.247437,-21.350983
CCOP(=O)(OCC)Oc1ccc(SC)c(C)c1,-22.748558,6.111634
CC(C)Oc1ccccc1O,6.9832406,-30.58226
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,35.798138,-36.410404
O=C(O)CCC1=NS(=O)(=O)c2ccccc2N1,82.85994,33.13083
Cc1cc([N+](=O)[O-])c2ccccc2[n+]1[O-],-59.588177,-43.949387
O=C1CCC2CCCCC2C1,12.693773,54.343933
O=C(Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)c1ccccc1,-60.04754,62.525227
COc1cccc([N+](=O)[O-])c1C,-55.78267,-42.437275
CCCCCCN1CCCC1=O,-31.075102,53.62354
CN(C)C(=O)Nc1cccc(O)c1,-14.162187,-71.673744
Cc1cc(C(=O)O)no1,-19.13438,24.777653
Cc1cccc(C)c1N=C1NCCN1,60.502605,-21.15868
O=c1[nH]c(=O)n(Cc2ccccc2)cc1F,-59.040497,46.785656
COC(=O)CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-66.98581,-43.438435
O=C1CC(c2ccccc2)c2ccccc2N1,36.119404,19.314259
CCCOc1cc(Br)c(Cc2cnc(N)nc2N)cc1OC,-88.25324,-39.44192
O=C1CCC(c2ccccc2)CC1,32.42607,17.171701
Cn1cnc([N+](=O)[O-])c1Cl,-75.65645,9.549984
Cn1cnc(Cl)c1[N+](=O)[O-],-75.89845,10.17024
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,42.840755,-28.494856
C1=CCCC=CCCC=CCC1,10.23696,47.07653
CCC(C)c1ccc(OCC(=O)O)cc1,-25.609709,-41.652657
CCOc1ccc(CC(=O)O)cc1,-12.036692,-7.239073
Cc1cccc(O)c1[N+](=O)[O-],-58.088676,-38.516346
CCN(CC)CCNC(=O)c1cc(F)cc(Cl)c1OC,-6.872267,-38.008152
Nc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,77.74424,-42.933083
O=C(Nc1ccccc1)Oc1ccccc1,-16.664293,-62.14846
CCCNC(=O)NS(=O)(=O)c1ccccc1,-37.597862,-26.810686
CCc1occc(=O)c1O,23.706778,37.768806
O=C(O)c1cc(=O)c2ccccc2o1,39.04306,9.630463
Cc1cc([N+](=O)[O-])cc2c1NC(=O)CN=C2c1ccccc1,79.360725,-42.242176
Fc1cnccn1,9.807952,25.869965
CN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21,72.496216,-34.70899
COc1ccc2cccnc2c1,47.8109,-5.510651
O=[N+]([O-])c1ccc2sccc2c1,-57.27557,-30.407297
O=NC1C=CC(=O)c2ccccc21,44.747536,14.68573
Brc1ccc2cccnc2c1,47.60307,-4.2020073
Cc1nonc1C,-2.087955,30.193138
c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,48.01338,5.7353134
O=C1CN=C(c2ccccc2[N+](=O)[O-])c2cc([N+](=O)[O-])ccc2N1,77.65206,-40.442337
C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,-37.168377,35.524952
OCC1OC(n2cnc3c(S)ncnc32)C(O)C1O,-74.36649,56.5087
Cn1c([N+](=O)[O-])cnc1C=NNC(N)=S,-80.09653,5.6902723
CNCC(O)c1ccc(O)c(OC)c1,9.17211,-2.7305453
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,-13.831551,-44.15607
O=c1[nH]nc(-c2ccccc2)c2ccccc12,29.700865,6.999106
O=[N+]([O-])c1nccn1CCO,-87.15139,16.382484
CC(C)CNC(=O)Nc1ccc(Cl)c(Cl)c1,-8.571813,-74.102905
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC(C)C,-35.14479,-36.45017
CCOc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,-35.12802,-36.451546
c1ccc(-c2cnc3ccccc3n2)cc1,45.148,2.302576
CN1CC=C(c2ccc(Cl)cc2)CC1,26.898388,19.583755
Nc1cnccn1,9.799122,25.770647
Cc1ncccn1,16.20527,20.674402
CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1,-58.528122,-24.877748
CC1CCC(=O)N1C,13.533653,55.989056
NN=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,38.78959,13.176027
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,16.460224,63.11974
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,67.63115,59.79261
CC1=Nc2c(Br)cc(Cl)cc2S(=O)(=O)N1,80.80726,-16.645254
CCN(CC)c1cccc(S(=O)(=O)O)c1,1.1578234,-3.971194
O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,-53.913494,-42.45564
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,49.917145,16.453789
Nc1ccc(Cl)c(N)c1,36.4148,-26.525272
Nc1cnnc2ccccc12,41.067455,1.891085
C=CCCBr,-11.833254,41.86513
NC(=O)c1cnc2ccccc2n1,45.558945,3.7333739
CNS(=O)(=O)c1ccccc1,-34.4914,-28.068283
Nc1ccc2[nH]ccc2c1,15.743125,-16.040646
CC=CC=CC,-9.306751,41.07387
COC(=O)c1cc(Cl)ccc1N,13.335711,-37.130432
O=[N+]([O-])c1cnc([N+](=O)[O-])[nH]1,-71.08191,4.6733775
Cn1cc([N+](=O)[O-])nc1[N+](=O)[O-],-77.77026,11.540098
CN(C)c1cnccn1,10.228129,25.127373
O=C(Cc1ccccc1)Nc1ccccc1F,-27.046322,-67.40482
O=C(Cc1ccccc1)Nc1cccc(F)c1,-24.835997,-69.378
O=C(Cc1ccccc1)Nc1ccc(F)cc1,-25.294718,-68.138504
CC(=O)Nc1ccncc1,-6.140578,-60.275593
CC(=O)Nc1ccccn1,-3.4939227,-58.227234
CC(=O)Nc1ccccc1C(C)=O,3.0781035,-56.209324
CC1=C(C(=O)Nc2ccccc2)SCCO1,-14.5672455,-55.385414
OCC1CC2CCC1C2,4.1263003,54.59609
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,79.86967,19.660965
O=C(O)CONC(=O)c1ccccc1,-10.00377,-31.48846
COC(=O)CNC(=O)c1ccc(N)cc1,-12.776393,-33.424755
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-14.908082,-55.809807
COc1ccc2ncccc2c1,47.702473,-5.565867
OCCCCc1ccncc1,-3.8486047,14.894098
COc1cc(OC)ncn1,12.751832,22.174545
OCC1OC(OC2CCCCC2)C(O)C(O)C1O,-49.733128,69.05639
N#CSc1ccccc1,17.65748,9.681581
O=C1CCCN1Cc1ccccc1,26.138592,15.317896
CCOC(=O)C(=Cc1ccccc1)C(=O)OCC,-53.498787,-8.195254
C=CCSc1ccccc1,17.05343,9.331367
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7COC(=O)C7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,11.893842,101.92594
O=C1CC(=O)N(c2ccccc2)O1,26.714075,12.762627
Nc1ccc(N)c([N+](=O)[O-])c1,-60.99905,-38.64901
O=c1c2ccccc2ncn1O,60.258194,32.70148
Nc1ccc(I)cc1C(=O)O,12.837363,-38.32218
CCNC(=O)CBr,-25.754955,44.141262
OCc1cc(Cl)ccc1O,34.117718,-24.994661
Brc1cnc2ccccc2c1,45.545395,-1.9253317
Brc1ccc2ncccc2c1,47.17073,-4.227268
Cc1[nH]ncc1[N+](=O)[O-],-69.69136,6.1917114
CCCCc1ccncc1,-4.481499,13.800403
O=[N+]([O-])c1ccc(CCBr)cc1,-56.758316,-23.964151
OCCc1ccncc1,-3.629279,14.626267
O=C(O)c1c(Cl)cccc1[N+](=O)[O-],-55.04902,-44.56246
COc1ccc(N)cc1Cl,38.060307,-33.872963
NC(=S)c1ccccn1,-6.4828763,-9.468467
Nc1cc(Cl)c(Cl)cc1N,38.451977,-26.109396
O=C(O)COc1ccccc1-c1ccccc1,-21.404129,-44.335205
NN=C(c1ccccc1)c1ccccc1,-11.961029,-20.212585
NNC(=O)c1ccc(N)cc1,-9.143759,-30.151085
NNC(=O)c1ccc(O)cc1,-9.114939,-30.112206
CC1OC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1O,11.201377,102.61516
COc1ccc(Cc2cnc(N)nc2N)cc1OC,-91.12427,-38.112606
CC(=O)OC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,11.297797,103.15789
Cc1ccccc1C1=NCC(=O)N(C)c2ccc(Cl)cc21,72.41295,-33.73281
Cc1ccccc1C1=NCC(=O)Nc2ccc(Cl)cc21,75.44095,-42.601456
COc1cccc(C2=NCC(=O)Nc3ccc(Cl)cc32)c1,75.68331,-43.34341
COc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,77.74179,-43.111935
CC(C)Nc1ccccc1C(N)=O,7.4645476,-47.880917
CCCCNc1ccccc1C(N)=O,7.862414,-49.685978
c1ccc(-n2cnnn2)cc1,25.275883,11.049269
COC(=O)c1cccs1,-16.365982,19.277237
NNC(=O)c1ccc2ncccc2c1,20.989065,-34.257103
O=C1OC(c2ccccc2)c2ccccc21,40.728634,15.205519
O=[N+]([O-])c1ccc2[nH]ncc2c1,-57.5956,-29.419542
O=[N+]([O-])c1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,-54.918495,-32.31222
CC(=O)OCc1ccc(Cl)cc1,-34.90466,1.811743
OC(CN1CCCC1)c1ccccc1,10.009223,4.9193053
Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,-17.529543,74.76271
CC(=O)Nc1cc(F)cc(C(F)(F)F)c1Cl,1.4844728,-64.64404
COC1=C(C)C(=O)c2ccccc2C1=O,46.700123,14.326313
CC(=O)Nc1cnc2ccccc2c1,-5.3024735,-57.409298
Nc1nc2cc(Cl)ccc2[nH]1,30.372652,-25.712355
NC(=S)NN=Cc1ccco1,-19.186375,-52.039837
Nc1cnc2ccccc2n1,45.27803,2.9001322
O=C(c1ccccc1)c1cccnc1,-18.253984,-16.488037
Cc1ccc([N+](=O)[O-])cc1O,-59.479313,-33.26809
Cc1ccc(NC(=O)CN2CCCCC2)cc1,-10.845871,-85.847496
CN(N=O)C1CCCCC1,9.357158,53.667526
CC(=O)C=Cc1ccc(N(C)C)cc1,-41.923454,-15.850686
CCOC(=O)c1cnc2cc(C)ccn2c1=O,-36.47197,16.691143
CCCOc1ccc(C(=O)O)cc1,-3.873689,-15.61647
CCOC(=O)c1ccc(S(N)(=O)=O)cc1,-40.308235,8.645172
COc1ccc([N+](=O)[O-])cn1,-59.344543,-26.13966
CC(=C(C#N)C#N)c1ccccc1,-4.582566,-12.191416
Cc1cccc(C(=O)N(C(C)C)C(C)C)c1,-14.366144,-25.070879
Clc1ccc2nccnc2c1,32.26163,-26.921349
NC(=O)c1cccnn1,-8.272468,-10.788759
NC(=O)Cc1ccccn1,21.099085,22.669655
COc1cccc(OC(C)=O)c1,-18.40073,-36.833447
NS(=O)(=O)c1ccccc1[N+](=O)[O-],-57.27661,-40.56278
N#Cc1c[nH]c2ccccc12,30.639645,3.8187363
CCCNC(=O)c1ccc(S(N)(=O)=O)cc1,-26.210524,-20.894257
CCNC(=O)Cc1ccccc1,-11.728193,-0.8330735
Nc1nnnn1-c1ccccc1,60.884243,-43.06415
Nc1ccc(Cl)nn1,10.767472,20.248098
Nc1ncccn1,16.408895,20.095375
COc1ccc(NC=O)cc1,7.912942,-15.604139
CS(=O)(=O)c1ccc(N)cc1,-31.137066,-29.582403
O=Cc1ccc2ccccc2n1,47.451393,0.8893302
Cc1ccccc1C(O)c1ccccc1,8.840108,1.3290964
CC(=O)OCN1C(=O)c2ccccc2C1=O,-43.47318,26.589912
N#CC1CC1,-5.781727,37.988472
CCC(C)c1cccc(C(C)CC)c1O,24.356348,-4.383554
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1O,11.353176,103.23531
CCCCCCCCCCOc1ccc(C(=O)O)cc1,-3.8257701,-15.553846
Cc1cncc(N)n1,8.086192,24.855284
Cc1cnc(C(N)=O)cn1,-32.26967,17.65167
Cc1cncc(C(N)=O)n1,-29.536873,18.86968
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,-55.470222,-39.261192
O=C(O)c1cc(=O)c2cc3c(cc2o1)CCCC3,-12.096176,24.656971
CCOc1c(NS(=O)(=O)c2ccc(N)cc2)ncnc1OC,-35.12908,-36.44572
CCCOC(=O)Nc1ccccc1,-18.679808,-62.740154
Cc1ccc(O)c2ncccc12,57.470104,-4.5498962
CC(C(=O)O)(c1ccccc1)c1ccccc1,8.917066,-6.1603274
CS(=O)c1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,78.01525,-43.169006
Cc1cc(C)c2c(c1)C(c1ccccc1)=NCC(=O)N2,79.22999,-42.41445
Cc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,77.905624,-42.951138
CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,72.2375,-36.186092
O=C(O)CCCCCc1ccccc1,-10.863485,6.4191937
[O-][n+]1onc(-c2ccccc2)c1-c1ccccc1,26.153961,23.361885
C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,72.9666,-7.5468926
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-22.30896,98.6811
CC(=O)Nc1cncc(C)n1,-26.925138,18.997295
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,34.312626,-34.74266
COC(=O)Nc1ccc(C)cc1,-15.27237,-63.45154
CN(C)c1ncccn1,15.955053,20.749084
O=NN1CCNCC1,19.751684,55.51826
CNCCc1ccccn1,20.536638,20.858337
O=C(Nc1ccccc1)N(c1ccccc1)c1ccccc1,-16.449684,-60.296955
O=C(NC(=O)c1ccccc1O)c1ccccc1,3.5226731,-45.19987
C=CCNCCC,-13.960891,42.294655
COc1cccc(OC)c1C,8.6297035,-30.275642
CCCCNC(=O)NO,-26.425749,46.23772
CN(C)c1ccccn1,12.102556,18.493742
NCCCCNC(=O)c1ccccc1,-9.352682,-34.123238
CCNC(=O)NO,-26.31296,45.53604
CCCNC(=O)NO,-26.402073,46.048176
CC(=O)Oc1ccccc1C#N,-14.750576,-42.73678
CC(C)(C)c1cc(O)ccc1[N+](=O)[O-],-62.393337,-36.227173
CN(C)O,-8.124335,43.937984
Cc1nsnc1C,5.004941,35.019657
On1nc2ccccc2n1,65.98282,36.277573
COC(=O)C=COc1ccccc1,-23.031473,-18.669756
COc1ccccc1OCC(O)CNC(C)C,-78.356735,-11.947806
CCOC(=O)c1ccsc1,-35.9402,8.5986395
Cc1ccno1,19.372368,33.0202
COc1cccc(C(=O)NN)c1,-9.6230755,-27.342995
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,52.125004,10.241358
C=C1C2CCC(C2)C1(C)C,11.004849,54.382805
COc1cccc(C(N)=O)c1,-10.085179,-26.498398
NC(=O)c1cccs1,-15.681363,19.503649
NC(=O)C=Cc1ccc2c(c1)OCO2,-26.29273,-0.6667985
NNC(=O)c1ccccc1Cl,5.114363,-45.10916
NNC(=O)c1cccc(O)c1,-8.5248995,-28.284775
CNC(=O)Oc1ccc([N+](=O)[O-])cc1,-39.004765,-50.050762
CN(C)C(=O)CC1CCCCC1,8.902562,59.6153
O=C1NC(=O)C(Cc2ccccc2)O1,34.13475,21.387516
O=C1NC(=O)C(c2ccccc2)O1,35.07978,18.066162
CN1C(=O)OC(c2ccccc2)C1=O,35.158268,17.380142
CC(=O)Nc1cccnc1,-5.8056345,-60.11171
O=C(O)Cc1ccc(OCc2ccccc2)c(Br)c1,-15.822183,-4.9457717
OC1CC2CCC1C2O,5.3981,54.467873
CC(=O)Nc1cc(Cl)ccc1C,0.7973439,-62.254436
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,5.209823,39.07735
Cc1nccnc1C,12.210767,28.93161
CCNc1nc(Cl)nc(NC(C)(C)C)n1,-9.765055,71.07126
NNC(=O)c1ccc(Br)cc1,-9.03156,-30.057337
CC(C)(C)c1ccccn1,19.989693,18.071257
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,11.945166,61.76155
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)CC12,12.304038,61.44678
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,-8.229805,16.62241
O=c1ccn(C2C=CC(CO)O2)c(=O)[nH]1,-63.452682,59.047974
O=C1CCC(c2cccnc2)N1,30.939665,22.144043
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=S,-63.632996,58.76822
O=c1ccn(C2CCC(CO)O2)c(=O)[nH]1,-65.00044,58.96956
NCCCCc1cccnc1,-0.20996219,16.027534
CCCC(C)O,-19.259703,60.538933
COc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,-51.50381,71.68343
OCC1OC(Oc2ccc3ccccc3c2)C(O)C(O)C1O,-52.057423,71.842735
CC(=O)C=Cc1ccccc1O,-46.548416,-13.34384
COc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,32.006165,-27.677874
CCCCC(O)C(=O)O,-20.277761,63.17055
CCCCC1OC(=O)c2ccccc21,-15.327676,24.46729
CN(C)c1ccc(C(N)=O)cc1,-10.583325,-15.20033
c1ccc(Cn2cncn2)cc1,32.3443,-15.177132
Cn1ncc2ccccc2c1=O,35.30976,2.1156259
COc1ccccc1OC1OC(CO)C(O)C(O)C1O,-51.82219,70.60557
Cc1cccc(OC2OC(CO)C(O)C(O)C2O)c1,-51.8249,72.40027
COc1ccncn1,12.915676,21.93921
NCCCNC(=O)c1ccccc1,-9.369141,-34.11541
O=[N+]([O-])CCc1ccccc1,-3.3716512,6.6471877
S=c1ssc2c1CCCCC2,16.217997,48.981747
CCc1ssc(=S)c1C,1.3882915,36.247963
O=C1NC(=O)C2(CCC2)C(=O)N1,8.481441,74.56342
CNC(=O)ON=CC(C)(C)[N+](=O)[O-],-29.35332,32.767094
COc1cc(Cl)c(Cl)cc1Cl,38.896755,-33.877598
CC1(C)CCCC(C)(C)N1N=O,-0.9733033,64.40277
CNC(=O)Oc1cccc([N+](=O)[O-])c1,-39.56967,-50.131084
Cn1c(=O)[nH]c2nc[nH]c2c1=O,-19.328402,73.195564
CC(=O)c1cccc(C#N)c1,-8.204888,-22.796898
CC(=O)c1ccccc1NC(=O)C(Cl)Cl,4.222772,-54.521446
CSc1ncc2ccccc2n1,45.447273,1.3877577
O=[N+]([O-])c1ccc2[nH]ccc2c1,-57.53235,-29.466772
COc1cccc(C2C(=O)c3ccccc3C2=O)c1,58.24289,6.751627
COC(=O)c1cc(=O)[nH]c(=O)[nH]1,-44.510017,18.84774
O=[N+]([O-])c1nc(Br)[nH]c1Br,-70.92467,10.020805
CN(C)c1ccc(S(N)(=O)=O)cc1,-29.275799,-23.327293
COC(=O)c1nccnc1C(=O)OC,-33.35047,15.726551
COC(=O)c1cnccn1,-31.455132,16.266308
Cc1cc(Cl)ccc1N=CN(C)C,35.732933,-22.942142
NC(=O)Nc1cccc(OCC(=O)O)c1,-25.127985,-46.975006
CCOC(=O)C(C(=O)OCC)=C(C(=O)OCC)C(=O)OCC,-36.993553,28.66756
COc1cc(C=C[N+](=O)[O-])ccc1O,-48.07298,-17.408619
CC(C)Nc1nc(N)nc(Cl)n1,-9.022761,71.94169
COc1cccc(OC)n1,13.115858,21.264008
COc1ccc2nc(N)[nH]c2c1,17.705751,-14.451189
CCOC(=O)NNc1ccccc1,-18.148355,-62.383606
O=NCc1ccc([N+](=O)[O-])o1,-90.32746,-8.302048
O=C(NCCO)c1cccnc1,-20.126587,-15.443706
CCC1(CCC(C)C)C(=O)NC(=O)N(C)C1=O,6.3669095,81.71945
O=c1cncc[nH]1,9.4406805,29.4863
O=C(O)c1ccc(Cl)cc1[N+](=O)[O-],-63.35907,-40.445065
O=C(O)C=Cc1ccc([N+](=O)[O-])o1,-91.97556,-5.220412
O=C(NCO)c1ccccc1,-11.030573,-33.22398
Nc1cc([N+](=O)[O-])ccc1Cl,-58.836285,-31.714624
Cc1ccc2nc(N)[nH]c2c1,17.725517,-14.372919
CCCCOC(=O)C(N)Cc1ccc(O)cc1,33.293594,67.001526
CC1=CC(=O)C=C(Br)C1=O,15.496002,40.27769
OCCc1cccnc1,0.65125686,16.77662
CCC[n+]1cccc2ccccc21,30.787292,0.36729726
Nc1ccc2nccnc2c1,45.555717,-3.9858682
CN(C)CCc1ccccn1,20.291986,21.04288
CCCCCCCC(=O)NN,-30.991898,48.47654
NC(=O)c1ccc(S(N)(=O)=O)cc1,-27.29705,-22.701195
NC(=O)Nc1ccc(C(=O)O)cc1,-13.150908,-59.160706
CSc1ccccc1NC(C)=O,2.4219623,-57.367775
CC(=O)Nc1ccc(Oc2ccccc2)cc1,-10.219437,-59.724323
CC(=O)Nc1cccc(OC(C)=O)c1,-12.311592,-65.13315
O=C(c1ccncc1)c1ccc(Cl)cc1,-14.825125,-17.364897
N#Cc1ccc(NC=O)cc1,8.709859,-14.032251
O=C(O)COc1ccccc1O,-21.404095,-44.2248
c1ccc(CC[n+]2ccccc2)cc1,-4.653644,5.934722
NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,-54.689896,-26.15266
NC(=O)OCCc1ccccc1,-32.124714,2.8465743
CCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(=O)OCC,-55.110653,-7.6504126
CNS(=O)(=O)c1ccc(Cl)cc1,-33.899136,-29.440971
CC(C)c1ccc(S(N)(=O)=O)cc1,-29.214731,-23.580421
